rank,reward,equations,equations_with_constants
1,0.9260546839350993,B0*i*s ; B1 + B2*r,0.237430385980856*i*s ; -1.39153782074891*r - 0.0329605781132564
4004,0.433606290871619,-i + Abs(i)**(1/4) ; B0*i**2,-i + Abs(i)**(1/4) ; 0.00997265546220058*i**2
4005,0.4323997426974973,i*s - s**2 + Abs(s)**(5/4) ; sqrt(Abs(i))*sqrt(Abs(r)),i*s - s**2 + Abs(s)**(5/4) ; sqrt(Abs(i))*sqrt(Abs(r))
4006,0.43221630141034745,2**(1/4)*s*Abs(i)**(1/4) ; B0*i,2**(1/4)*s*Abs(i)**(1/4) ; 3.25040287155306*i
4007,0.4320714540431369,s*Abs(i*s + i)**(1/4) ; B0*i,s*Abs(i*s + i)**(1/4) ; 3.15752082691694*i
4008,0.43186439161104195,s*sqrt(Abs(B0*i + s)) ; B1*i - i*r,s*sqrt(Abs(0.9873895943297*i - s)) ; -i*r + 0.490933733226608*i
4009,0.4314663154759574,s*sqrt(Abs(i + s)) ; B0 + 2*i,s*sqrt(Abs(i + s)) ; 2*i + 1.81850984467699
4010,0.43106672778278216,s**2 ; B0 + B1*r,s**2 ; 4.15353985899089*r + 22.7403369825512
4011,0.43106672778278216,s**2 ; B0*r + i,s**2 ; i + 0.0231838217905773*r
4012,0.427933438517459,Abs(i)**(1/4)*Abs(s)**(7/4) ; r - sqrt(Abs(i)),Abs(i)**(1/4)*Abs(s)**(7/4) ; r - sqrt(Abs(i))
4013,0.42675606050495435,s**2 ; sqrt(Abs(i*r + r)),s**2 ; sqrt(Abs(i*r + r))
4014,0.4257948783786071,-i*s + s*Abs(i - s)**(1/4) ; r + sqrt(Abs(r)),-i*s + s*Abs(i - s)**(1/4) ; r + sqrt(Abs(r))
4015,0.4224884998999048,s**2 ; Abs(i)**(1/4)*Abs(r)**(1/4),s**2 ; Abs(i)**(1/4)*Abs(r)**(1/4)
4016,0.4224884998999048,s**2 ; B0*sqrt(Abs(i + sqrt(Abs(r)))),s**2 ; 4.04817726276016*sqrt(Abs(i + sqrt(Abs(r))))
4017,0.4224884998999048,s**2 ; B0 + i*r + r,s**2 ; i*r + r + 0.00166325831925347
4018,0.4224884998999048,s**2 ; i**2*r**2,s**2 ; i**2*r**2
4019,0.4224884998999048,s**2 ; B0 + B1*Abs(i)**(1/4),s**2 ; 2.86014769669057*Abs(i)**(1/4) + 0.000230164148818485
4020,0.4224884998999048,s**2 ; B0 + B1*i + r,s**2 ; 16.4339328356268*i + r + 0.0429802903876045
4021,0.4224884998999048,s**2 ; B0*i + B0*sqrt(Abs(r)),s**2 ; 0.242522796762691*i + 0.242522796762691*sqrt(Abs(r))
4022,0.4224884998999048,s**2 ; sqrt(Abs(B0 + i + sqrt(Abs(r)))),s**2 ; sqrt(Abs(i + sqrt(Abs(r)) + 0.00034144772758892))
4023,0.42125908025035147,s*Abs(i)**(1/4) ; i + r,s*Abs(i)**(1/4) ; i + r
4024,0.41826361490090574,s**2 ; r*sqrt(Abs(B0 + r**2)),s**2 ; r*sqrt(Abs(r**2 + 0.0544762125771824))
4025,0.41826361490090574,s**2 ; sqrt(Abs(r))*Abs(B0 + r)**(1/4),s**2 ; sqrt(Abs(r))*Abs(r + 1.62764387703744)**(1/4)
4026,0.41826361490090574,s**2 ; sqrt(Abs(B0*i*r + B1)),s**2 ; sqrt(Abs(0.000366108049626325*i*r + 0.508770435727059))
4027,0.4171576387017624,2*s - sqrt(Abs(s)) ; r,2*s - sqrt(Abs(s)) ; r
4028,0.41590518789900804,Abs(s)**(7/4) ; i,Abs(s)**(7/4) ; i
4029,0.41546688235949253,s*sqrt(Abs(i*s + s**2)) ; B0*Abs(i)**(3/4) + i,s*sqrt(Abs(i*s + s**2)) ; i + 1.0090267101455*Abs(i)**(3/4)
4030,0.4147307154170433,s*sqrt(Abs(i + s)) ; B0 + i,s*sqrt(Abs(i + s)) ; i + 1.47475263290869
4031,0.4140809787518967,s**2 ; B0*r + B0*sqrt(Abs(r)) - i,s**2 ; -i + 0.00061989316586462*r + 0.00061989316586462*sqrt(Abs(r))
4032,0.41366793699426313,s*sqrt(Abs(i*s + s**2)) ; B0*sqrt(Abs(i)) + i,s*sqrt(Abs(i*s + s**2)) ; i + 0.73644223822099*sqrt(Abs(i))
4033,0.4132721156246423,s*sqrt(Abs(i - s)) ; i,s*sqrt(Abs(i - s)) ; i
4034,0.411746136020018,Abs(s)**(7/4) ; -i + r,Abs(s)**(7/4) ; -i + r
4035,0.4093388463709556,2*i*s ; B0*r,2*i*s ; 0.343280529253086*r
4036,0.4092841744896981,B0*s + 2*i*s ; r**2 + sqrt(Abs(i))*Abs(r)**(5/4),2*i*s - 0.0251164707673377*s ; r**2 + sqrt(Abs(i))*Abs(r)**(5/4)
4037,0.40928374176868637,B0*s + i*s - s**2 ; r,i*s - s**2 + 0.974888550553089*s ; r
4038,0.407135550994103,s*Abs(i)**(1/4) ; i,s*Abs(i)**(1/4) ; i
4039,0.40584076727473395,s**2 ; B0 + B1*i + B2*i**2,s**2 ; 0.508512037951727*i**2 + 0.0766118868068563*i + 0.00203744300956498
4040,0.4035523879132196,Abs(s)**(7/4) ; B0 - i + r,Abs(s)**(7/4) ; -i + r + 2.68210301564087
4041,0.4017823596019866,s**2 ; B1*sqrt(Abs(B0 + r)) + r*sqrt(Abs(B0 + r)),s**2 ; r*sqrt(Abs(r + 0.00364981528255017)) + 0.00292851224189249*sqrt(Abs(r + 0.00364981528255017))
4042,0.40148034510557706,i**2 - Abs(s)**(1/4) ; B0 + 2*i*r + r**2,i**2 - Abs(s)**(1/4) ; 2*i*r + r**2 + 0.625224538392165
4043,0.40119300332817354,2*i*s ; B0*r*Abs(i + r)**(1/4),2*i*s ; 0.0614517809248047*r*Abs(i + r)**(1/4)
4044,0.4010817819466446,s*sqrt(Abs(B0 - i + s)) ; r,s*sqrt(Abs(-i + s + 0.0248967405562574)) ; r
4045,0.39904681402057424,s*sqrt(Abs(i - s)) ; B0 + r,s*sqrt(Abs(i - s)) ; r
4046,0.3989377818580317,i*s + s**2*sqrt(Abs(i)) ; B1*r*sqrt(Abs(B0 + i)),i*s + s**2*sqrt(Abs(i)) ; 0.00231935429134043*r*sqrt(Abs(i + 0.00622723833700292))
4047,0.3977645360059667,s**2 ; B0*r + i*r - r*Abs(i)**(3/2),s**2 ; i*r - r*Abs(i)**(3/2) + 0.137834477094808*r
4048,0.39552169539374654,Abs(s)**(7/4) ; B0*Abs(r)**(1/4) + i,Abs(s)**(7/4) ; i + 0.0684831358319262*Abs(r)**(1/4)
4049,0.3950680423930215,s*sqrt(Abs(i - Abs(s)**(1/4))) ; sqrt(Abs(B0 + B1*i + B2*r)),s*sqrt(Abs(i - Abs(s)**(1/4))) ; sqrt(Abs(0.0104002316412766*i + 0.00317116508332289*r - 0.00763543342947664))
4050,0.39389177477275356,s*sqrt(Abs(B0*i + i**2 - s)) ; i,s*sqrt(Abs(i**2 + 0.483044987497126*i - s)) ; i
4051,0.39378689064590705,s**2 ; r*sqrt(Abs(B0*r - i*r + r**2)),s**2 ; r*sqrt(Abs(-i*r + r**2 + 18.0821027391805*r))
4052,0.392593553970821,s*sqrt(Abs(B0*i + s)) ; -r + sqrt(Abs(i)),s*sqrt(Abs(1.11592727955377*i - s)) ; -r + sqrt(Abs(i))
4053,0.3908722182390632,-i*s + s*sqrt(Abs(i - s)) ; r*sqrt(Abs(i)),-i*s + s*sqrt(Abs(i - s)) ; r*sqrt(Abs(i))
4054,0.3882766496426378,B0 + B1*i**2*s + i ; sqrt(Abs(r)),0.866761358281596*i**2*s + i - 0.0223798122351033 ; sqrt(Abs(r))
4055,0.38756922122932475,Abs(s)**(13/8) ; B0 - i + r,Abs(s)**(13/8) ; -i + r + 0.642742062774385
4056,0.38756922122932475,Abs(s)**(13/8) ; B0*r + i,Abs(s)**(13/8) ; i + 1.63261459119452*r
4057,0.3850652226409012,i**2 - sqrt(Abs(s)) ; B0 - sqrt(Abs(r)),i**2 - sqrt(Abs(s)) ; 1.46965957284744 - sqrt(Abs(r))
4058,0.38243562907024453,2*i*s**2 + s**3 ; i,2*i*s**2 + s**3 ; i
4059,0.38235745015604355,Abs(i)**(1/8)*Abs(s)**(5/4) ; i + sqrt(Abs(r)),Abs(i)**(1/8)*Abs(s)**(5/4) ; i + sqrt(Abs(r))
4060,0.38027751004759963,s*Abs(i)**(1/4) ; i**2 + i*r,s*Abs(i)**(1/4) ; i**2 + i*r
4061,0.3794264153480275,s*Abs(i + s)**(1/4) ; B0 + B1*sqrt(Abs(i))*Abs(r)**(1/4),s*Abs(i + s)**(1/4) ; -2.20640451164615*sqrt(Abs(i))*Abs(r)**(1/4) + 1.97500001136184
4062,0.37754941855623253,Abs(s)**(3/2) ; i,Abs(s)**(3/2) ; i
4063,0.37754941855623253,Abs(s)**(3/2) ; B0 + r,Abs(s)**(3/2) ; r + 0.045379650905103
4064,0.37754941855623253,Abs(s)**(3/2) ; r,Abs(s)**(3/2) ; r
4065,0.37754941855623253,Abs(s)**(3/2) ; -i + r,Abs(s)**(3/2) ; -i + r
4066,0.37754941855623253,Abs(s)**(3/2) ; B0*i,Abs(s)**(3/2) ; 1.66348905556278*i
4067,0.37418568933134005,B0*s - s**2 + s*sqrt(Abs(i)) ; i**2,-s**2 + s*sqrt(Abs(i)) + 0.86539754653811*s ; i**2
4068,0.37279952045479486,s*Abs(B0 + i)**(1/8) ; i + r**2,s*Abs(i - 0.095479923008242)**(1/8) ; i + r**2
4069,0.37003618512696346,Abs(s)**(3/2) ; B0 + B1*r,Abs(s)**(3/2) ; 0.0167062186765542*r + 0.723243843595475
4070,0.37003618512696346,Abs(s)**(3/2) ; B0 + i + r,Abs(s)**(3/2) ; i + r + 0.0155620858090539
4071,0.37003618512696346,Abs(s)**(3/2) ; B0 + B1*i,Abs(s)**(3/2) ; 0.226806621691024*i + 0.047398901493398
4072,0.3685406337905483,B0 + sqrt(Abs(B1 + i)) ; B2*i + r,sqrt(Abs(i + 0.351094488900016)) - 0.223288230125777 ; 3.64161586252691*i + r
4073,0.36733221528051613,i ; i**2 + i*sqrt(Abs(r)),i ; i**2 + i*sqrt(Abs(r))
4074,0.3673107614495555,s*sqrt(Abs(i*s - i + s)) ; B0*r**2,s*sqrt(Abs(i*s - i + s)) ; 0.771243973782544*r**2
4075,0.36674862639861666,B0 + sqrt(2)*sqrt(Abs(i)) ; B1*i,sqrt(2)*sqrt(Abs(i)) - 0.292175346687507 ; 2.94442451290908*i
4076,0.36633582327569386,Abs(s)**(3/2) ; B0*sqrt(Abs(i)) + i,Abs(s)**(3/2) ; i + 48.1830932059981*sqrt(Abs(i))
4077,0.36616289801014823,i*s + i*sqrt(Abs(s)) ; Abs(i)**(5/2),i*s + i*sqrt(Abs(s)) ; Abs(i)**(5/2)
4078,0.3656667685493014,B0*s + i*s**3 + s**2 ; sqrt(Abs(i)),i*s**3 + s**2 + 0.092140200168195*s ; sqrt(Abs(i))
4079,0.3644423510234605,s*Abs(B0 + s)**(1/8) ; B1 + B2*sqrt(Abs(r)) + i,s*Abs(s - 0.751579927142279)**(1/8) ; i + 2.98417539168171*sqrt(Abs(r)) + 0.802828948919049
4080,0.3637956370205471,B0*s + i**2*s + i*s - s**2 ; B1*r*sqrt(Abs(i)) + i*r + r,i**2*s + i*s - s**2 + 0.275629007423585*s ; i*r + 0.686367987296953*r*sqrt(Abs(i)) + r
4081,0.3626724650429369,Abs(s)**(3/2) ; B0 + 2*i + r,Abs(s)**(3/2) ; 2*i + r + 0.686420606132643
4082,0.3579779029988012,-i**2 + 2*i*s + Abs(i)**(3/2) ; B0 + B1*i + B1*r,-i**2 + 2*i*s + Abs(i)**(3/2) ; 0.00862537974317274*i + 0.00862537974317274*r + 0.00491608219404247
4083,0.35750301234339626,-i**2 + 2*i*s + Abs(i)**(3/2) ; B0 + B1*r,-i**2 + 2*i*s + Abs(i)**(3/2) ; 0.0164201469042701*r + 0.00679688606036378
4084,0.3565363878604115,-i*s + s**2 + s*sqrt(Abs(i)) ; B0*i + B1*i*r,-i*s + s**2 + s*sqrt(Abs(i)) ; -1.89744094432465*i*r + 0.560336636727629*i
4085,0.356092887673416,-i**2 + 2*i*s + Abs(i)**(3/2) ; B0*r,-i**2 + 2*i*s + Abs(i)**(3/2) ; 0.000837888294704364*r
4086,0.3556884538779961,-i*s**3 + i*s + s**4 ; r,-i*s**3 + i*s + s**4 ; r
4087,0.3554552829885824,Abs(s)**(3/2) ; B0*sqrt(Abs(r + sqrt(Abs(i)))) + i,Abs(s)**(3/2) ; i + 0.561234433191253*sqrt(Abs(r + sqrt(Abs(i))))
4088,0.34968854665157434,s**2*sqrt(Abs(i)) - s**2 ; B0 + r + Abs(i**2 - i)**(1/4),s**2*sqrt(Abs(i)) - s**2 ; r + Abs(i**2 - i)**(1/4) + 3.00415675657635
4089,0.34886634398900146,B0*i*s - i*s**2 + s**2 ; sqrt(Abs(i)),-i*s**2 + 0.0229178057274231*i*s + s**2 ; sqrt(Abs(i))
4090,0.34838172285710967,Abs(s)**(3/2) ; B0*sqrt(Abs(r)) + i*sqrt(Abs(r)) + i,Abs(s)**(3/2) ; i*sqrt(Abs(r)) + i + 61.0177087475275*sqrt(Abs(r))
4091,0.34735406357223675,B0*s + i + Abs(i)**(1/4) ; B1 + i + r,i + 3.92121476846914*s + Abs(i)**(1/4) ; i + r + 0.255754598235444
4092,0.3337778400908274,Abs(s)**(5/4) ; i,Abs(s)**(5/4) ; i
4093,0.3337778400908274,Abs(s)**(5/4) ; B0*i,Abs(s)**(5/4) ; 40.8065135948733*i
4094,0.3329359854043968,i*s + s**3 ; B1*sqrt(Abs(i + sqrt(Abs(B0 + i)))),i*s + s**3 ; 0.030850747499736*sqrt(Abs(i + sqrt(Abs(i + 0.0932710938279809))))
4095,0.33044006168991913,Abs(s)**(5/4) ; i*r + i,Abs(s)**(5/4) ; i*r + i
4096,0.329334161887124,B0*s + 2*i*s - s**2 ; r**2*sqrt(Abs(B1 + i)),2*i*s - s**2 + 1.14793537516231*s ; r**2*sqrt(Abs(i + 0.000864423017137484))
4097,0.3293339789626792,B0*s + 2*i*s - s**2 ; sqrt(Abs(i**2*r + i*r)),2*i*s - s**2 + 1.14813812019137*s ; sqrt(Abs(i**2*r + i*r))
4098,0.3251702921856934,i*s + s**3 ; B1*r*sqrt(Abs(B0 - r)),i*s + s**3 ; 0.0951754694493857*r*sqrt(Abs(r - 0.00138501153667557))
4099,0.32146738640205597,Abs(s)**(3/2) ; B0*i**2*r - i**2*r**2 + i**2,Abs(s)**(3/2) ; -i**2*r**2 + 0.00500303094630508*i**2*r + i**2
4100,0.3197085724430393,s*sqrt(Abs(i*s + 2*i)) ; r,s*sqrt(Abs(i*s + 2*i)) ; r
4101,0.31918026497542495,i**2 + 3*i*s ; B0*sqrt(Abs(i)),i**2 + 3*i*s ; 0.329143592592667*sqrt(Abs(i))
4102,0.31822991322269234,s*Abs(i)**(1/8) ; sqrt(Abs(r)),s*Abs(i)**(1/8) ; sqrt(Abs(r))
4103,0.3178521573891863,s*sqrt(Abs(-i + s + sqrt(Abs(i)))) ; B0*sqrt(Abs(i + Abs(r)**(1/4))),s*sqrt(Abs(-i + s + sqrt(Abs(i)))) ; 0.00132283478639374*sqrt(Abs(i + Abs(r)**(1/4)))
4104,0.3155592817940118,B0*s + i*s - s**3 ; Abs(r)**(1/4),i*s - s**3 + 1.06232749769855*s ; Abs(r)**(1/4)
4105,0.3155235802362027,B0*i*s + i*s**3 + s ; sqrt(Abs(B1 + i - r)),i*s**3 + 0.0109868318660028*i*s + s ; sqrt(Abs(i - r + 4.31193506047705))
4106,0.3123572852441112,-i*s**2 + i*s + s**2 ; sqrt(Abs(B0 + r)),-i*s**2 + i*s + s**2 ; sqrt(Abs(r))
4107,0.308407395619955,s*Abs(i)**(1/16) ; sqrt(Abs(i)),s*Abs(i)**(1/16) ; sqrt(Abs(i))
4108,0.3061391163958858,Abs(i + s)**(3/2) ; B0 + 2*i,Abs(i + s)**(3/2) ; 2*i + 0.50517604994134
4109,0.3030321456050215,s*sqrt(Abs(i**2 + s)) ; B0*r,s*sqrt(Abs(i**2 + s)) ; 0.00189224407259343*r
4110,0.29815677346272923,s*sqrt(Abs(-i + s**2 + s)) ; -2*r + sqrt(Abs(B0 + i)),s*sqrt(Abs(-i + s**2 + s)) ; -2*r + sqrt(Abs(i + 0.421540141038415))
4111,0.29767934753053976,s ; r,s ; r
4112,0.29767934753053976,s ; i,s ; i
4113,0.29767934753053976,s ; Abs(i)**(3/4),s ; Abs(i)**(3/4)
4114,0.2966654037961432,2*s*sqrt(Abs(i + s)) ; B0 + 2*i,2*s*sqrt(Abs(i + s)) ; 2*i + 3.0767424283751
4115,0.2957919233605631,s*sqrt(Abs(B0 - i + 2*s)) ; r,s*sqrt(Abs(-i + 2*s + 0.283007253040537)) ; r
4116,0.2947025540552344,s ; sqrt(Abs(i)),s ; sqrt(Abs(i))
4117,0.29175552851468206,s ; 2*r,s ; 2*r
4118,0.29175552851468206,s ; 2*i,s ; 2*i
4119,0.29175552851468206,s ; Abs(r)**(3/2),s ; Abs(r)**(3/2)
4120,0.29175552851468206,s ; r**2,s ; r**2
4121,0.29175552851468206,s ; B0*r,s ; 4.46230451095597*r
4122,0.29175552851468206,s ; -i + r,s ; -i + r
4123,0.29175552851468206,s ; B0 + r,s ; r + 35.9972108755691
4124,0.29175552851468206,s ; i*r,s ; i*r
4125,0.29175552851468206,s ; B0*i,s ; 0.00175892168634486*i
4126,0.28955631164845674,i*s + s**2*sqrt(Abs(i + sqrt(Abs(i)))) ; r**2*sqrt(Abs(B0 + r)),i*s + s**2*sqrt(Abs(i + sqrt(Abs(i)))) ; r**2*sqrt(Abs(r + 1.74490515084988))
4127,0.2888379732295352,s ; B0*sqrt(Abs(r)),s ; 14.8951825726529*sqrt(Abs(r))
4128,0.28842518431078595,2**(1/4)*Abs(s)**(5/4) ; B0*i,2**(1/4)*Abs(s)**(5/4) ; 37.1926035810243*i
4129,0.28822679720771827,s*Abs(i + sqrt(Abs(s)))**(1/4) ; B0*i,s*Abs(i + sqrt(Abs(s)))**(1/4) ; 2.75446982376176*i
4130,0.28636428954454674,3*i*s ; B0*r*Abs(i)**(1/8),3*i*s ; 1.23503006958377*r*Abs(i)**(1/8)
4131,0.28636428954454674,3*i*s ; B0*i*sqrt(Abs(r)),3*i*s ; 0.0230940121497992*i*sqrt(Abs(r))
4132,0.28594959349723986,s ; 2*i + r,s ; 2*i + r
4133,0.28594959349723986,s ; B0*Abs(r)**(3/2),s ; 0.0910530609447732*Abs(r)**(3/2)
4134,0.28594959349723986,s ; B0 + B1*i,s ; 0.0643222261289745*i + 55.921945471647
4135,0.28594959349723986,s ; B0 + B1*r,s ; 0.586535786603762*r + 19.2713662080803
4136,0.28594959349723986,s ; B0*i**2,s ; 0.0364786378943918*i**2
4137,0.28594959349723986,s ; B0*i*r,s ; 16.4427313165968*i*r
4138,0.28485769808124306,B0*Abs(i)**(5/2) + s ; sqrt(Abs(B1 + r)),s + 3.59086888682341e-6*Abs(i)**(5/2) ; sqrt(Abs(r - 0.0209406748898526))
4139,0.2830900975622675,s*sqrt(Abs(i + s)) ; sqrt(Abs(B0 - Abs(r)**(3/2))),s*sqrt(Abs(i + s)) ; Abs(r)**(3/4)
4140,0.2830900975622675,s*sqrt(Abs(i + s)) ; r,s*sqrt(Abs(i + s)) ; r
4141,0.2828271155557342,Abs(s)**(17/16) ; i + r*sqrt(Abs(i + sqrt(Abs(i)))),Abs(s)**(17/16) ; i + r*sqrt(Abs(i + sqrt(Abs(i))))
4142,0.2802591965866448,s ; B0*r - Abs(r)**(3/2),s ; 0.0205750766178932*r - Abs(r)**(3/2)
4143,0.2802591965866448,i*s + s**2 ; r,i*s + s**2 ; r
4144,0.2793114180576734,s*sqrt(Abs(i + s)) ; i**2 + 2*i - r,s*sqrt(Abs(i + s)) ; i**2 + 2*i - r
4145,0.2774566046207783,s ; B0*sqrt(Abs(i)) + B1*r,s ; 0.00143633590355182*r + 1.3409212069134*sqrt(Abs(i))
4146,0.2762221067800497,s**2 + sqrt(Abs(i))*Abs(s)**(3/2) ; r,s**2 + sqrt(Abs(i))*Abs(s)**(3/2) ; r
4147,0.2751038876770499,-i - s ; B0 - r,-i - s ; 1.01909461492585 - r
4148,0.2746820385745705,s ; B0 + B1*r + B1*sqrt(Abs(i)),s ; 0.00264751036490606*r + 0.00264751036490606*sqrt(Abs(i)) + 0.00349637876692658
4149,0.2746820385745705,s ; B0*i + B0*sqrt(Abs(B1 + i)),s ; 25.7057800857917*i + 25.7057800857917*sqrt(Abs(i + 39.1575452776127))
4150,0.2746820385745705,s ; B0*r + sqrt(Abs(i))*Abs(r)**(7/4),s ; 0.168927374525109*r + sqrt(Abs(i))*Abs(r)**(7/4)
4151,0.2746820385745705,s ; B0 + B1*i + i**2,s ; i**2 + 0.0246495150484967*i + 0.00328890816549568
4152,0.2746820385745705,s ; B0*i - i*r**2,s ; -i*r**2 + 0.00012682747374673*i
4153,0.2719352181888248,s ; B0 + B1*r + i + sqrt(Abs(i)),s ; i + 0.0360771450058858*r + sqrt(Abs(i)) + 0.0827285967746893
4154,0.2719352181888248,s ; B0*r*sqrt(Abs(i)) + r**2,s ; r**2 + 0.162605595465417*r*sqrt(Abs(i))
4155,0.2719352181888248,s ; -i + r*sqrt(Abs(B0 + B1*i)),s ; -i + r*sqrt(Abs(6.34056048798035*i + 85.1419402010497))
4156,0.26993772807312627,2*s ; r,2*s ; r
4157,0.26993772807312627,2*s ; i,2*s ; i
4158,0.2692158660069366,s ; B0*i**2*r + i**2,s ; 1.70743978487178*i**2*r + i**2
4159,0.2692158660069366,s ; B0*r + Abs(i)**(3/2)*Abs(r)**(3/2),s ; 0.207007412809223*r + Abs(i)**(3/2)*Abs(r)**(3/2)
4160,0.2692158660069366,i*s + s**2 ; i*r + Abs(i)**(3/2)*Abs(r)**(1/4),i*s + s**2 ; i*r + Abs(i)**(3/2)*Abs(r)**(1/4)
4161,0.2692158660069366,s ; B0*i + i**2 - Abs(i)**(3/2),s ; i**2 + 0.00476416104528648*i - Abs(i)**(3/2)
4162,0.26652370734686726,s ; B0*Abs(r)**(9/8) + r**2,s ; r**2 + 0.000122647082759271*Abs(r)**(9/8)
4163,0.26652370734686726,s ; B0*r + r*sqrt(Abs(B1 + B2*r)),s ; r*sqrt(Abs(0.00623459277033051*r + 12.2974694041814)) + 18.1602633684572*r
4164,0.26424313904566693,sqrt(2)*s**2 ; i,sqrt(2)*s**2 ; i
4165,0.26385847027339854,s ; B0*i + B1*i*r - i**2,s ; -i**2 + 0.564146188842644*i*r + 20.0044103053851*i
4166,0.2629764203277044,s*Abs(i + 2*s)**(1/4) ; B0*i - i**2,s*Abs(i + 2*s)**(1/4) ; -i**2 + 2.70357349036918*i
4167,0.2616007076552102,sqrt(2)*s**2 ; i + Abs(r)**(7/4),sqrt(2)*s**2 ; i + Abs(r)**(7/4)
4168,0.260573468492795,s*sqrt(Abs(s + sqrt(Abs(i)))) ; r,s*sqrt(Abs(s + sqrt(Abs(i)))) ; r
4169,0.25999066587446934,s + sqrt(Abs(B0 + B1*i + s)) ; B2*i - i*r,s + sqrt(Abs(0.996750931394872*i + s - 0.998564047538333)) ; -i*r - 0.00224686014272034*i
4170,0.25930110453551003,2*s ; i + r - Abs(r)**(1/4),2*s ; i + r - Abs(r)**(1/4)
4171,0.25860768671495793,s ; B0*r + B1*r**2 + B2*i*r,s ; 10.4993796234269*i*r + 12.1802381183124*r**2 + 0.00576711532626775*r
4172,0.25860768671495793,s ; -i**2 + i*r + i*sqrt(Abs(r + sqrt(Abs(r)))),s ; -i**2 + i*r + i*sqrt(Abs(r + sqrt(Abs(r))))
4173,0.25639485357287156,sqrt(2)*s**2 ; i*sqrt(Abs(r)) + i,sqrt(2)*s**2 ; i*sqrt(Abs(r)) + i
4174,0.25639485357287156,sqrt(2)*s**2 ; sqrt(2)*i*sqrt(Abs(r)) + i,sqrt(2)*s**2 ; sqrt(2)*i*sqrt(Abs(r)) + i
4175,0.2560216098478083,s ; i**2 + i*sqrt(Abs(B0*i + B1 + B2*r)),s ; i**2 + i*sqrt(Abs(0.000667859803503011*i + 0.000115333997832145*r + 0.00304626091154856))
4176,0.25383090503714284,sqrt(2)*s**2 ; B0*Abs(r)**(3/2) + i,sqrt(2)*s**2 ; i + 10.4878637830692*Abs(r)**(3/2)
4177,0.25346139374933024,s ; B0*r + i*r**2 - i*r - r**2,s ; i*r**2 - i*r - r**2 + 58.9069835686873*r
4178,0.2532040076334602,B0 + i + Abs(i)**(1/4) ; B1 + B2*i + r,i + Abs(i)**(1/4) - 0.112496936756266 ; 4.74597704330343*i + r + 2.33917613018447
4179,0.25228177784378664,i**2 - sqrt(Abs(i)) ; B0 - i - r + Abs(r)**(1/8),i**2 - sqrt(Abs(i)) ; -i - r + Abs(r)**(1/8) - 0.538191781679927
4180,0.2520071218224462,2*s**3 ; r*sqrt(Abs(i)),2*s**3 ; r*sqrt(Abs(i))
4181,0.2517365425114019,s + Abs(B0 + B1*i)**(1/4) ; B2*r - i*r,s + Abs(1.7144155445038e-5*i - 9.28636594166548e-6)**(1/4) ; -i*r + 0.00161373896821013*r
4182,0.25159960242970086,2*s ; B0*Abs(r)**(5/4) + i*r,2*s ; i*r + 0.000360988634266232*Abs(r)**(5/4)
4183,0.24908360640540386,2*s ; B0*r + B0*Abs(i)**(1/4)*sqrt(Abs(r)),2*s ; 0.0181272448838544*r + 0.0181272448838544*Abs(i)**(1/4)*sqrt(Abs(r))
4184,0.24882907093145987,s*sqrt(Abs(i + 2*s)) ; i,s*sqrt(Abs(i + 2*s)) ; i
4185,0.2482193920265721,s*sqrt(Abs(s + sqrt(Abs(i + s)))) ; B0 + sqrt(Abs(i + r)),s*sqrt(Abs(s + sqrt(Abs(i + s)))) ; sqrt(Abs(i + r)) + 0.714388304011968
4186,0.2441268426379363,2*s*sqrt(Abs(i + s)) ; r,2*s*sqrt(Abs(i + s)) ; r
4187,0.24001763188369496,s + Abs(i)**(1/4) - sqrt(Abs(s)) ; i*sqrt(Abs(r)) + i + r,s + Abs(i)**(1/4) - sqrt(Abs(s)) ; i*sqrt(Abs(r)) + i + r
4188,0.23864796058094592,2*s*sqrt(Abs(i + s)) ; i + sqrt(Abs(r)),2*s*sqrt(Abs(i + s)) ; i + sqrt(Abs(r))
4189,0.235829568812472,s**2 + s*sqrt(Abs(B0 + i - s)) ; B1*i*sqrt(Abs(i**2 - i*r)),s**2 + s*sqrt(Abs(i - s + 0.668045690573695)) ; -0.0116099613925259*i*sqrt(Abs(i**2 - i*r))
4190,0.2349634530348534,s + sqrt(Abs(B1 + Abs(B0 + s)**(1/4))) ; B2 - i + r,s + sqrt(Abs(Abs(s + 22.6513630856866)**(1/4) - 2.18451630164916)) ; -i + r + 0.000933185407452314
4191,0.2310467740782528,s*sqrt(Abs(B0*i + i*s)) + s ; r**2 + sqrt(Abs(i))*Abs(r)**(5/4),s*sqrt(Abs(i*s - 0.440435051668768*i)) + s ; r**2 + sqrt(Abs(i))*Abs(r)**(5/4)
4192,0.2277188441781695,i**2 + s ; B0*Abs(i)**(3/2),i**2 + s ; 3.84824909224161*Abs(i)**(3/2)
4193,0.22673029615810303,B0 - i + 2*sqrt(Abs(i)) ; B1*i,-i + 2*sqrt(Abs(i)) - 0.612348367870051 ; -0.000833562615059746*i
4194,0.2237485182991249,sqrt(2)*Abs(s)**(3/2) ; i + r*sqrt(Abs(B0 + i)),sqrt(2)*Abs(s)**(3/2) ; i + r*sqrt(Abs(i + 0.000144994625395167))
4195,0.21538005080886508,i*s + s ; B0*i,i*s + s ; 1.46870752763214*i
